price;qty;side;trade_time
40.385;11;sell;14:38:31.696
40.385;12;sell;14:38:31.700
40.385;31;sell;14:38:31.701
40.385;6;sell;14:38:31.704
40.385;25;sell;14:38:31.706
40.385;24;sell;14:38:31.720
40.385;35;sell;14:38:31.729
40.385;27;sell;14:38:31.731
40.385;27;sell;14:38:31.733
40.385;6;sell;14:38:31.749
40.385;22;sell;14:38:31.756
40.385;30;sell;14:38:31.764
40.385;6;sell;14:38:31.765
40.385;23;sell;14:38:31.774
40.385;9;sell;14:38:31.782
40.385;28;sell;14:38:31.784
40.385;11;sell;14:38:31.799
40.385;16;sell;14:38:31.801
40.385;14;sell;14:38:31.802
40.385;6;sell;14:38:31.826
40.385;6;sell;14:38:31.830
40.385;39;sell;14:38:31.844
40.385;12;sell;14:38:31.890
40.385;43;sell;14:38:31.907
40.385;300;sell;14:38:33.142
40.4;27;buy;14:38:33.542
40.4;65;buy;14:38:41.750
40.4;18;buy;14:38:44.545
40.4;9;buy;14:38:44.545
40.4;12;buy;14:38:48.495
40.4;17;buy;14:38:49.830
40.4;462;sell;14:38:51.736
40.4;26;buy;14:38:55.538
40.4;64;buy;14:38:56.746
40.4;503;buy;14:39:01.400
40.415;27;buy;14:39:06.545
40.405;10000;sell;14:39:08.040
40.41;10;buy;14:39:10.138
40.41;65;buy;14:39:11.756
40.4;1;buy;14:39:11.946
40.4;27;buy;14:39:17.552
40.375;50;sell;14:39:20.227
40.39;140;buy;14:39:21.172
40.375;3;sell;14:39:23.325
40.375;75;sell;14:39:24.649
40.395;64;buy;14:39:26.766
40.395;27;buy;14:39:28.559
40.375;50;sell;14:39:33.544
40.395;27;buy;14:39:39.547
40.395;65;buy;14:39:41.776
40.375;10000;sell;14:39:44.747
40.35;65;buy;14:39:48.129
40.35;2;buy;14:39:48.320
40.35;27;buy;14:39:50.556
40.35;65;buy;14:39:56.777
40.355;6;buy;14:40:00.573
40.355;27;buy;14:40:01.560
40.36;20;buy;14:40:05.523
40.36;1;buy;14:40:05.651
40.36;1;buy;14:40:06.350
40.36;1;buy;14:40:08.390
40.36;9;buy;14:40:09.867
40.36;64;buy;14:40:11.788
40.36;27;buy;14:40:12.553
40.375;1237;buy;14:40:17.496
40.37;27;buy;14:40:23.559
40.37;65;buy;14:40:26.784
40.365;1470;sell;14:40:31.941
40.345;1;buy;14:40:33.573
40.345;6;buy;14:40:33.827
40.345;27;buy;14:40:34.559
40.345;147;buy;14:40:35.761
40.345;2;buy;14:40:36.226
40.345;1;buy;14:40:37.488
40.345;64;buy;14:40:41.794
40.35;105;buy;14:40:44.171
40.35;686;buy;14:40:44.236
40.35;68;buy;14:40:44.282
40.35;24;buy;14:40:44.702
40.35;27;buy;14:40:45.578
40.345;259;sell;14:40:54.478
40.335;27;buy;14:40:56.572
40.335;65;buy;14:40:56.793
40.33;13;sell;14:41:01.393
40.33;2;buy;14:41:02.788
40.33;1;buy;14:41:05.018
40.33;26;buy;14:41:07.567
40.33;65;buy;14:41:11.805
40.33;4;buy;14:41:13.640
40.325;492;sell;14:41:14.889
40.315;28;buy;14:41:17.508
40.315;27;buy;14:41:18.576
40.315;20;buy;14:41:21.262
40.315;10;buy;14:41:22.845
40.31;88;sell;14:41:23.325
40.315;124;buy;14:41:23.536
40.31;1120;sell;14:41:24.032
40.3;93;buy;14:41:24.123
40.3;34;buy;14:41:24.136
40.315;64;buy;14:41:26.815
40.335;27;buy;14:41:29.570
40.335;2584;sell;14:41:37.317
40.32;3;buy;14:41:38.198
40.32;27;buy;14:41:40.584
40.32;65;buy;14:41:41.823
40.32;512;buy;14:41:43.380
40.325;22;sell;14:41:49.098
40.335;27;buy;14:41:51.573
40.345;1;buy;14:41:54.022
40.335;2;sell;14:41:54.463
40.34;20;sell;14:41:56.735
40.355;65;buy;14:41:56.826
40.36;50;buy;14:41:57.418
40.36;68;buy;14:42:00.885
40.36;27;buy;14:42:02.588
40.355;1;buy;14:42:04.468
40.355;4;buy;14:42:06.535
40.36;64;buy;14:42:11.836
40.36;27;buy;14:42:13.590
40.36;2;buy;14:42:18.492
40.35;6;sell;14:42:19.911
40.365;5;buy;14:42:21.310
40.37;27;buy;14:42:24.594
40.37;65;buy;14:42:26.829
40.37;300;buy;14:42:27.990
40.375;27;buy;14:42:35.584
40.375;1;buy;14:42:36.080
40.38;64;buy;14:42:41.840
40.38;27;buy;14:42:46.597
40.38;1;buy;14:42:48.734
40.385;65;buy;14:42:56.837
40.385;27;buy;14:42:57.588
40.385;2;buy;14:42:58.063
40.385;1;buy;14:43:03.468
40.385;27;buy;14:43:08.594
40.385;65;buy;14:43:11.865
40.385;200;buy;14:43:11.975
40.385;1;buy;14:43:12.272
40.385;1;buy;14:43:14.722
40.385;27;buy;14:43:19.597
40.38;64;buy;14:43:26.859
40.37;50;sell;14:43:28.803
40.37;26;buy;14:43:30.614
40.37;3;buy;14:43:34.562
40.37;1;buy;14:43:36.528
40.37;27;buy;14:43:41.595
40.37;65;buy;14:43:41.855
40.365;100;buy;14:43:46.361
40.365;1;buy;14:43:46.950
40.355;42;sell;14:43:51.239
40.36;100;buy;14:43:51.529
40.36;27;buy;14:43:52.613
40.36;5;buy;14:43:56.856
40.365;64;buy;14:43:56.874
40.36;20;buy;14:44:01.997
40.36;27;buy;14:44:03.609
40.36;5;buy;14:44:04.048
40.36;65;buy;14:44:11.874
40.355;89;sell;14:44:13.171
40.37;27;buy;14:44:14.604
40.37;30;buy;14:44:20.052
40.36;124;sell;14:44:21.158
40.36;27;buy;14:44:25.617
40.36;65;buy;14:44:26.876
40.36;752;buy;14:44:27.126
40.365;27;buy;14:44:36.619
40.365;64;buy;14:44:41.889
40.36;23;sell;14:44:42.675
40.365;1;buy;14:44:44.274
40.36;100;sell;14:44:45.031
40.365;27;buy;14:44:47.621
40.365;95;buy;14:44:49.554
40.36;124;sell;14:44:49.981
40.365;1;buy;14:44:49.988
40.365;1;buy;14:44:55.237
40.365;65;buy;14:44:56.883
40.365;27;buy;14:44:58.609
40.365;50;buy;14:45:01.551
40.36;95;sell;14:45:03.992
40.36;446;sell;14:45:04.023
40.36;206;sell;14:45:04.082
40.36;62;sell;14:45:04.171
40.34;124;sell;14:45:05.259
40.32;112;sell;14:45:05.516
40.32;101;sell;14:45:05.770
40.32;45;sell;14:45:07.015
40.32;91;sell;14:45:07.034
40.325;27;buy;14:45:09.612
40.32;82;sell;14:45:11.277
40.325;64;buy;14:45:11.904
40.325;2479;buy;14:45:13.203
40.325;95;buy;14:45:19.288
40.325;27;buy;14:45:20.620
40.325;15;buy;14:45:24.701
40.33;15;buy;14:45:26.536
40.33;65;buy;14:45:26.898
40.325;27;buy;14:45:31.628
40.32;10;sell;14:45:40.585
40.325;65;buy;14:45:41.904
40.325;26;buy;14:45:42.633
40.325;1;buy;14:45:44.235
40.325;10;buy;14:45:45.279
40.32;200;sell;14:45:47.201
40.32;418;sell;14:45:47.217
40.31;10;sell;14:45:50.668
40.315;1;buy;14:45:53.550
40.315;27;buy;14:45:53.633
40.315;64;buy;14:45:56.913
40.31;500;sell;14:45:57.470
40.315;646;buy;14:45:59.536
40.31;147;sell;14:45:59.785
40.305;173;buy;14:46:00.082
40.305;62;buy;14:46:02.171
40.3;201;sell;14:46:02.927
40.3;45;sell;14:46:02.951
40.3;156;sell;14:46:02.966
40.3;575;sell;14:46:02.974
40.29;10;sell;14:46:03.035
40.28;33;sell;14:46:03.132
40.28;125;buy;14:46:04.223
40.28;125;buy;14:46:04.282
40.28;125;buy;14:46:04.323
40.28;132;buy;14:46:04.382
40.285;42;buy;14:46:04.482
40.285;27;buy;14:46:04.632
40.285;2;buy;14:46:07.662
40.285;480;buy;14:46:09.848
40.28;118;sell;14:46:11.451
40.29;65;buy;14:46:11.914
40.29;1;buy;14:46:13.783
40.29;27;buy;14:46:15.633
40.29;1;buy;14:46:16.151
40.29;118;buy;14:46:16.271
40.305;27;buy;14:46:26.638
40.3;64;buy;14:46:26.919
40.3;164;buy;14:46:28.771
40.31;353;buy;14:46:28.971
40.31;27;buy;14:46:37.645
40.305;9;sell;14:46:38.636
40.305;65;buy;14:46:41.936
40.305;100;buy;14:46:47.922
40.305;27;buy;14:46:48.632
40.29;1;sell;14:46:49.178
40.305;50;buy;14:46:52.311
40.305;65;buy;14:46:56.943
40.305;27;buy;14:46:59.642
40.3;1;buy;14:47:07.574
40.3;27;buy;14:47:10.649
40.3;200;buy;14:47:11.580
40.3;64;buy;14:47:11.939
40.29;11;sell;14:47:17.765
40.31;27;buy;14:47:21.646
40.31;65;buy;14:47:26.944
40.31;3;buy;14:47:30.280
40.31;2978;buy;14:47:32.055
40.335;27;buy;14:47:32.656
40.335;65;buy;14:47:41.964
40.335;27;buy;14:47:43.646
40.335;1;buy;14:47:44.041
40.335;30;buy;14:47:44.417
40.33;247;buy;14:47:51.900
40.33;26;buy;14:47:54.647
40.33;64;buy;14:47:57.024
40.335;9;buy;14:47:59.923
40.335;27;buy;14:48:05.662
40.32;250;sell;14:48:07.195
40.335;9;sell;14:48:09.836
40.34;65;buy;14:48:11.961
40.34;27;buy;14:48:16.657
40.34;48;buy;14:48:18.082
40.345;99;buy;14:48:18.123
40.34;13;buy;14:48:18.223
40.34;13;buy;14:48:18.282
40.35;1;buy;14:48:18.423
40.335;25;sell;14:48:21.076
40.34;40;buy;14:48:26.923
40.355;64;buy;14:48:26.977
40.355;27;buy;14:48:27.662
40.335;8;sell;14:48:30.836
40.34;8;sell;14:48:31.636
40.33;32;sell;14:48:32.836
40.34;27;buy;14:48:38.669
40.34;65;buy;14:48:41.972
40.34;34;buy;14:48:49.623
40.355;27;buy;14:48:49.672
40.355;33;buy;14:48:50.882
40.355;1;buy;14:48:50.977
40.36;107;buy;14:48:51.982
40.36;65;buy;14:48:56.997
40.355;100;buy;14:48:59.947
40.36;27;buy;14:49:00.670
40.36;2;buy;14:49:01.595
40.355;27;buy;14:49:11.668
40.355;33;buy;14:49:11.853
40.355;64;buy;14:49:11.981
40.355;255;buy;14:49:16.424
40.355;27;buy;14:49:22.666
40.335;1000;sell;14:49:22.999
40.34;65;buy;14:49:26.991
40.34;127;buy;14:49:31.081
40.34;27;buy;14:49:33.674
40.34;25;buy;14:49:35.747
40.34;64;buy;14:49:42.004
40.34;20;buy;14:49:42.940
40.35;20;buy;14:49:44.671
40.35;7;buy;14:49:44.671
40.345;27;buy;14:49:55.675
40.345;65;buy;14:49:57.020
40.32;1;sell;14:49:57.664
40.32;10;sell;14:49:59.933
40.345;1;buy;14:50:00.860
40.345;26;buy;14:50:06.684
40.345;65;buy;14:50:12.007
40.345;27;buy;14:50:17.678
40.365;1;buy;14:50:18.243
40.335;4;sell;14:50:19.780
40.34;9;sell;14:50:25.779
40.365;64;buy;14:50:27.015
40.37;27;buy;14:50:28.677
40.37;200;buy;14:50:32.772
40.375;27;buy;14:50:39.690
40.38;65;buy;14:50:42.028
40.385;123;buy;14:50:46.794
40.365;10;sell;14:50:49.299
40.38;1;buy;14:50:50.640
40.38;27;buy;14:50:50.693
40.375;64;buy;14:50:57.035
40.375;2;buy;14:50:58.966
40.375;27;buy;14:51:01.697
40.375;17;buy;14:51:04.588
40.375;23;sell;14:51:06.253
40.37;3;sell;14:51:08.391
40.385;1;buy;14:51:08.826
40.385;65;buy;14:51:12.029
40.385;27;buy;14:51:12.687
40.385;240;buy;14:51:18.986
40.4;24;buy;14:51:19.353
40.4;27;buy;14:51:23.699
40.4;65;buy;14:51:27.045
40.4;27;buy;14:51:34.706
40.4;82;buy;14:51:36.382
40.41;64;buy;14:51:42.056
40.41;2;buy;14:51:42.714
40.41;27;buy;14:51:45.698
40.41;265;buy;14:51:47.906
40.42;235;sell;14:51:52.771
40.41;15;sell;14:51:55.371
40.405;2;sell;14:51:56.071
40.4;67;sell;14:51:56.436
40.39;27;buy;14:51:56.708
40.39;65;buy;14:51:57.047
40.39;5;buy;14:51:59.085
40.39;50;buy;14:52:03.753
40.39;27;buy;14:52:07.704
40.39;4;buy;14:52:09.827
40.39;64;buy;14:52:12.057
40.395;26;buy;14:52:18.713
40.4;65;buy;14:52:27.083
40.4;27;buy;14:52:29.712
40.395;27;buy;14:52:40.715
40.395;65;buy;14:52:42.073
40.39;9;sell;14:52:44.636
40.385;24;sell;14:52:46.371
40.375;3;buy;14:52:48.490
40.375;27;buy;14:52:51.709
40.38;56;buy;14:52:56.325
40.38;64;buy;14:52:57.080
40.38;27;buy;14:53:02.760
40.38;3;sell;14:53:05.679
40.395;65;buy;14:53:12.097
40.395;27;buy;14:53:13.716
40.395;1;buy;14:53:18.472
40.4;27;buy;14:53:24.727
40.405;65;buy;14:53:27.085
40.405;27;buy;14:53:35.727
40.405;1;buy;14:53:36.568
40.41;64;buy;14:53:42.086
40.41;1;buy;14:53:44.701
40.405;27;buy;14:53:46.724
40.405;30;buy;14:53:46.741
40.405;20;buy;14:53:50.032
40.405;65;buy;14:53:57.102
40.41;27;buy;14:53:57.723
40.395;10;sell;14:54:01.114
40.405;15;buy;14:54:04.289
40.405;27;buy;14:54:08.741
40.41;64;buy;14:54:12.110
40.41;4;buy;14:54:16.228
40.395;200;sell;14:54:18.263
40.41;27;buy;14:54:19.727
40.41;1;buy;14:54:21.416
40.405;253;sell;14:54:24.571
40.39;65;buy;14:54:27.109
40.39;26;buy;14:54:30.740
40.39;6;buy;14:54:34.410
40.39;50;buy;14:54:35.019
40.385;1;buy;14:54:36.978
40.38;6;sell;14:54:37.051
40.39;27;buy;14:54:41.757
40.39;65;buy;14:54:42.118
40.385;1;buy;14:54:42.942
40.39;1;buy;14:54:47.767
40.39;27;buy;14:54:52.736
40.39;64;buy;14:54:57.118
40.4;1;buy;14:55:01.942
40.4;27;buy;14:55:03.734
40.4;8;buy;14:55:07.145
40.38;116;sell;14:55:10.733
40.39;65;buy;14:55:12.125
40.39;27;buy;14:55:14.748
40.39;1;buy;14:55:16.791
40.39;27;buy;14:55:25.761
40.385;64;buy;14:55:27.134
40.385;200;buy;14:55:33.496
40.395;27;buy;14:55:36.747
40.395;65;buy;14:55:42.147
40.395;500;buy;14:55:42.900
40.395;27;buy;14:55:47.744
40.385;1;sell;14:55:55.934
40.385;1;sell;14:55:56.008
40.385;1;sell;14:55:56.061
40.385;1;sell;14:55:56.108
40.4;400;buy;14:55:56.564
40.4;65;buy;14:55:57.139
40.4;27;buy;14:55:58.753
40.385;1;buy;14:56:05.638
40.385;1;buy;14:56:06.769
40.37;45;sell;14:56:07.120
40.375;27;buy;14:56:09.765
40.365;6;sell;14:56:10.503
40.37;3;buy;14:56:11.654
40.37;64;buy;14:56:12.153
40.365;36;sell;14:56:14.860
40.36;6;sell;14:56:14.871
40.355;3;sell;14:56:15.099
40.35;28;sell;14:56:15.107
40.35;27;buy;14:56:20.750
40.355;65;buy;14:56:27.162
40.355;27;buy;14:56:31.763
40.35;100;buy;14:56:41.121
40.355;64;buy;14:56:42.168
40.35;27;buy;14:56:42.755
40.35;24;buy;14:56:44.051
40.35;2;buy;14:56:49.573
40.35;4;buy;14:56:51.673
40.345;1;sell;14:56:52.237
40.34;1;sell;14:56:52.247
40.335;3;sell;14:56:52.258
40.33;412;sell;14:56:52.268
40.33;26;buy;14:56:53.764
40.325;4;sell;14:56:54.376
40.33;65;buy;14:56:57.168
40.325;298;sell;14:56:58.385
40.315;279;sell;14:56:58.390
40.31;20;buy;14:56:58.390
40.315;125;buy;14:57:00.482
40.315;125;buy;14:57:00.523
40.315;21;buy;14:57:00.582
40.315;104;buy;14:57:00.623
40.315;8;buy;14:57:00.723
40.32;27;buy;14:57:04.777
40.33;65;buy;14:57:12.169
40.32;50;sell;14:57:12.245
40.325;27;buy;14:57:15.765
40.32;1;sell;14:57:20.280
40.32;150;sell;14:57:20.440
40.305;51;sell;14:57:20.462
40.315;2;buy;14:57:22.093
40.315;15;buy;14:57:22.341
40.31;124;buy;14:57:23.939
40.32;27;buy;14:57:26.781
40.32;64;buy;14:57:27.178
40.325;1;buy;14:57:27.914
40.325;300;buy;14:57:29.361
40.33;55;buy;14:57:35.387
40.335;27;buy;14:57:37.818
40.35;65;buy;14:57:42.180
40.355;27;buy;14:57:48.771
40.36;64;buy;14:57:57.211
40.36;27;buy;14:57:59.777
40.365;28;buy;14:58:04.074
40.355;7;sell;14:58:05.683
40.365;27;buy;14:58:10.787
40.355;10;sell;14:58:11.140
40.365;65;buy;14:58:12.198
40.365;2;buy;14:58:12.284
40.365;5;buy;14:58:13.958
40.355;26;sell;14:58:14.469
40.365;5;buy;14:58:17.667
40.355;27;buy;14:58:21.785
40.355;65;buy;14:58:27.205
40.35;10;buy;14:58:32.307
40.35;27;buy;14:58:32.789
40.335;25;sell;14:58:34.941
40.35;1;buy;14:58:37.790
40.345;65;buy;14:58:41.158
40.35;64;buy;14:58:42.204
40.36;27;buy;14:58:43.795
40.36;48;buy;14:58:45.317
40.36;500;buy;14:58:48.176
40.36;1;buy;14:58:54.286
40.36;27;buy;14:58:54.791
40.36;310;buy;14:58:55.755
40.365;65;buy;14:58:57.215
40.38;26;buy;14:59:05.789
40.38;1;buy;14:59:05.961
40.375;2;buy;14:59:10.673
40.375;65;buy;14:59:12.222
40.375;1;buy;14:59:13.096
40.375;1;buy;14:59:16.521
40.375;27;buy;14:59:16.785
40.36;100;sell;14:59:17.188
40.36;167;sell;14:59:18.036
40.355;2;sell;14:59:18.336
40.35;200;sell;14:59:19.336
40.355;64;buy;14:59:27.222
40.355;27;buy;14:59:27.789
40.345;203;sell;14:59:28.482
40.345;19;sell;14:59:30.749
40.345;69;sell;14:59:37.405
40.35;27;buy;14:59:38.805
40.355;65;buy;14:59:42.222
40.355;27;buy;14:59:49.796
40.355;1;buy;14:59:55.446
40.35;64;buy;14:59:57.234
40.35;56;buy;14:59:59.665
40.35;87;buy;14:59:59.726
40.35;33;buy;14:59:59.800
40.35;27;buy;15:00:00.794
40.35;1;buy;15:00:01.037
40.345;194;sell;15:00:03.482
40.34;13;sell;15:00:03.523
40.335;4;sell;15:00:03.823
40.33;100;buy;15:00:04.302
40.33;100;buy;15:00:04.456
40.33;100;buy;15:00:07.356
40.33;1;sell;15:00:07.356
40.335;200;buy;15:00:07.607
40.34;1;buy;15:00:08.464
40.35;241;buy;15:00:09.210
40.355;27;buy;15:00:11.822
40.355;65;buy;15:00:12.243
40.36;27;buy;15:00:22.812
40.36;1;buy;15:00:26.574
40.36;124;buy;15:00:26.982
40.37;65;buy;15:00:27.251
40.375;27;buy;15:00:33.810
40.375;64;buy;15:00:42.253
40.375;27;buy;15:00:44.816
40.385;27;buy;15:00:55.812
40.385;65;buy;15:00:57.266
40.385;27;buy;15:01:06.817
40.38;10;sell;15:01:11.489
40.385;64;buy;15:01:12.267
40.385;4;buy;15:01:12.370
40.385;10;buy;15:01:13.118
40.385;10000;sell;15:01:13.524
40.345;200;sell;15:01:15.823
40.335;175;sell;15:01:16.782
40.33;26;buy;15:01:17.819
40.32;10;sell;15:01:25.516
40.33;9;buy;15:01:25.699
40.33;65;buy;15:01:27.268
40.325;10;sell;15:01:27.971
40.32;27;buy;15:01:28.825
40.32;1;buy;15:01:29.312
40.32;1;buy;15:01:29.381
40.315;114;sell;15:01:29.560
40.3;86;sell;15:01:29.588
40.29;801;sell;15:01:30.164
40.29;10;buy;15:01:33.279
40.29;3;buy;15:01:34.524
40.29;3;buy;15:01:34.528
40.29;3;buy;15:01:34.611
40.29;10;buy;15:01:37.169
40.29;27;buy;15:01:39.816
40.29;4;buy;15:01:40.136
40.29;500;sell;15:01:42.196
40.295;65;buy;15:01:42.395
40.295;21;buy;15:01:43.270
40.295;27;buy;15:01:50.815
40.285;300;sell;15:01:51.359
40.285;64;buy;15:01:57.279
40.28;3;sell;15:01:59.571
40.285;27;buy;15:02:01.820
40.285;200;buy;15:02:02.009
40.28;1;buy;15:02:03.290
40.275;2;sell;15:02:03.571
40.27;4;sell;15:02:04.571
40.265;440;sell;15:02:08.479
40.265;45;sell;15:02:10.336
40.28;65;buy;15:02:12.285
40.28;27;buy;15:02:12.824
40.28;1;buy;15:02:13.383
40.28;1;buy;15:02:15.508
40.28;5;buy;15:02:17.246
40.27;1;buy;15:02:23.826
40.27;27;buy;15:02:23.835
40.265;87;sell;15:02:24.371
40.265;22;sell;15:02:24.823
40.265;123;sell;15:02:25.182
40.265;285;sell;15:02:25.223
40.255;150;sell;15:02:25.237
40.24;33;sell;15:02:25.331
40.24;508;buy;15:02:26.236
40.24;48;buy;15:02:26.262
40.24;174;buy;15:02:27.082
40.24;64;buy;15:02:27.298
40.24;12;buy;15:02:28.931
40.235;4870;sell;15:02:29.331
40.215;10;sell;15:02:29.424
40.215;1;sell;15:02:29.454
40.23;31;buy;15:02:29.625
40.22;300;sell;15:02:30.048
40.22;2;sell;15:02:30.172
40.22;6;sell;15:02:30.299
40.23;5;buy;15:02:32.576
40.23;27;buy;15:02:34.840
40.23;285;buy;15:02:35.023
40.23;124;buy;15:02:35.082
40.255;65;buy;15:02:42.311
40.255;48;buy;15:02:43.666
40.255;27;buy;15:02:45.838
40.235;1;sell;15:02:50.445
40.235;100;sell;15:02:51.087
40.255;27;buy;15:02:56.837
40.26;65;buy;15:02:57.308
40.26;232;sell;15:03:06.212
40.265;27;buy;15:03:07.862
40.235;1;sell;15:03:09.717
40.26;64;buy;15:03:12.311
40.265;27;buy;15:03:18.834
40.265;65;buy;15:03:27.326
40.26;26;buy;15:03:29.848
40.235;52;sell;15:03:33.665
40.25;1;buy;15:03:37.522
40.25;27;buy;15:03:40.850
40.25;64;buy;15:03:42.330
40.255;1;buy;15:03:45.057
40.235;50;sell;15:03:45.423
40.235;250;sell;15:03:47.097
40.235;57;sell;15:03:49.274
40.255;1;buy;15:03:50.893
40.255;27;buy;15:03:51.852
40.255;65;buy;15:03:57.324
40.255;377;buy;15:03:59.819
40.265;27;buy;15:04:02.846
40.26;1;sell;15:04:07.376
40.27;10;buy;15:04:09.365
40.27;65;buy;15:04:12.333
40.28;27;buy;15:04:13.848
40.28;5;buy;15:04:14.215
40.28;4;buy;15:04:20.085
40.28;2;buy;15:04:24.150
40.28;27;buy;15:04:24.863
40.28;6;buy;15:04:25.151
40.28;29;buy;15:04:26.955
40.275;64;buy;15:04:27.335
40.26;10;sell;15:04:29.967
40.27;5;buy;15:04:32.858
40.27;1;buy;15:04:34.925
40.26;120;sell;15:04:35.582
40.26;27;buy;15:04:35.861
40.235;18;sell;15:04:36.144
40.26;40;buy;15:04:41.780
40.26;65;buy;15:04:42.339
40.26;10;buy;15:04:45.174
40.26;27;buy;15:04:46.867
40.235;1;sell;15:04:47.628
40.26;1;buy;15:04:54.776
40.26;100;buy;15:04:56.843
40.26;65;buy;15:04:57.354
40.26;27;buy;15:04:57.861
40.26;27;buy;15:05:08.862
40.26;48;buy;15:05:11.138
40.26;64;buy;15:05:12.359
40.26;5;buy;15:05:14.616
40.235;2;sell;15:05:15.856
40.245;27;buy;15:05:19.863
40.245;65;buy;15:05:27.368
40.25;27;buy;15:05:30.872
40.25;5;buy;15:05:37.316
40.255;26;buy;15:05:41.866
40.255;64;buy;15:05:42.367
40.255;430;buy;15:05:42.468
40.285;27;buy;15:05:52.878
40.29;500;buy;15:05:55.480
40.275;50;sell;15:05:55.672
40.275;80;sell;15:05:56.346
40.295;65;buy;15:05:57.372
40.295;4;buy;15:05:58.894
40.295;27;buy;15:06:03.883
40.295;3;buy;15:06:04.322
40.29;48;sell;15:06:09.011
40.3;1;buy;15:06:10.579
40.3;65;buy;15:06:12.380
40.3;27;buy;15:06:14.884
40.3;27;buy;15:06:25.872
40.295;64;buy;15:06:27.389
40.295;2;buy;15:06:29.947
40.295;27;buy;15:06:36.878
40.295;65;buy;15:06:42.385
40.3;27;buy;15:06:47.888
40.295;287;buy;15:06:54.705
40.295;64;buy;15:06:57.391
40.295;27;buy;15:06:58.892
40.285;35;sell;15:07:00.229
40.295;10;buy;15:07:01.446
40.295;2;buy;15:07:02.447
40.295;27;buy;15:07:09.885
40.285;5;sell;15:07:10.586
40.3;65;buy;15:07:12.405
40.285;1;sell;15:07:14.716
40.3;8;buy;15:07:15.022
40.3;20;buy;15:07:15.380
40.285;2100;sell;15:07:16.220
40.285;27;buy;15:07:20.886
40.285;65;buy;15:07:27.412
40.285;3;buy;15:07:28.418
40.285;27;buy;15:07:31.890
40.29;64;buy;15:07:42.414
40.295;27;buy;15:07:42.891
40.305;27;buy;15:07:53.896
40.31;65;buy;15:07:57.422
40.31;26;buy;15:08:04.893
40.285;1;sell;15:08:08.390
40.29;64;buy;15:08:12.423
40.29;27;buy;15:08:15.909
40.295;5;buy;15:08:16.110
40.295;27;buy;15:08:26.903
40.295;65;buy;15:08:27.427
40.3;5;buy;15:08:30.722
40.3;27;buy;15:08:37.911
40.3;65;buy;15:08:42.433
40.3;300;buy;15:08:45.033
40.29;27;buy;15:08:48.916
40.29;10;buy;15:08:54.609
40.29;64;buy;15:08:57.439
40.29;27;buy;15:08:59.915
40.29;121;buy;15:09:00.868
40.285;5;sell;15:09:03.671
40.275;27;buy;15:09:10.913
40.275;65;buy;15:09:12.458
40.275;4;buy;15:09:14.457
40.275;1;buy;15:09:16.695
40.275;50;buy;15:09:16.863
40.27;27;buy;15:09:21.910
40.27;40;buy;15:09:22.117
40.265;20;sell;15:09:22.571
40.26;64;buy;15:09:27.456
40.26;1;buy;15:09:29.873
40.26;27;buy;15:09:32.914
40.255;3;buy;15:09:35.708
40.255;1;buy;15:09:35.739
40.255;50;buy;15:09:36.928
40.25;182;sell;15:09:37.147
40.245;65;buy;15:09:42.460
40.25;27;buy;15:09:43.914
40.25;17;buy;15:09:50.831
40.25;27;buy;15:09:54.927
40.265;65;buy;15:09:57.466
40.27;10;buy;15:10:00.777
40.27;27;buy;15:10:05.927
40.27;60;buy;15:10:08.150
40.275;90;buy;15:10:10.616
40.275;64;buy;15:10:12.474
40.275;26;buy;15:10:16.934
40.255;581;sell;15:10:17.366
40.27;65;buy;15:10:27.483
40.27;27;buy;15:10:27.921
40.275;50;buy;15:10:35.670
40.275;2;buy;15:10:38.294
40.275;27;buy;15:10:38.926
40.275;1;buy;15:10:41.066
40.275;3;buy;15:10:41.374
40.275;65;buy;15:10:42.482
40.27;1;sell;15:10:48.571
40.27;27;buy;15:10:49.933
40.26;20;sell;15:10:52.271
40.265;2;buy;15:10:52.738
40.255;64;buy;15:10:57.488
40.255;1;buy;15:10:58.988
40.25;1;sell;15:10:59.595
40.255;27;buy;15:11:00.929
40.25;3;sell;15:11:05.571
40.255;5;buy;15:11:09.350
40.255;13;buy;15:11:11.603
40.255;27;buy;15:11:11.939
40.255;5;buy;15:11:12.502
40.255;65;buy;15:11:12.505
40.255;5;buy;15:11:16.284
40.255;27;buy;15:11:22.941
40.25;8;sell;15:11:24.083
40.25;1;buy;15:11:26.031
40.25;64;buy;15:11:27.506
40.25;50;buy;15:11:28.646
40.25;1;buy;15:11:33.688
40.25;27;buy;15:11:33.939
40.25;63;buy;15:11:36.828
40.25;2;buy;15:11:40.200
40.25;65;buy;15:11:42.509
40.25;27;buy;15:11:44.947
40.25;17;buy;15:11:54.571
40.255;2;buy;15:11:55.171
40.26;27;buy;15:11:55.953
40.27;65;buy;15:11:57.507
40.26;10;sell;15:12:06.641
40.275;27;buy;15:12:06.958
40.275;64;buy;15:12:12.521
40.275;30;buy;15:12:15.071
40.275;27;buy;15:12:17.948
40.275;11;buy;15:12:18.685
40.275;65;buy;15:12:27.533
40.275;146;buy;15:12:28.071
40.28;26;buy;15:12:28.964
40.29;1;buy;15:12:29.184
40.29;2;buy;15:12:30.162
40.29;248;buy;15:12:36.582
40.29;12;buy;15:12:36.640
40.29;241;buy;15:12:36.781
40.3;250;buy;15:12:37.000
40.305;2;buy;15:12:37.281
